date,state,split,model,mean_wis,row_count
2024-01-01,Kansas,train,ensemble_tree,0.30692118523289896,1
2024-01-08,Kansas,train,ensemble_tree,0.429269322304193,1
2024-01-15,Kansas,train,ensemble_tree,0.25945193860981663,1
2024-01-22,Kansas,train,ensemble_tree,0.13028524136940858,1
2024-01-29,Kansas,train,ensemble_tree,0.24911487132836943,1
2024-02-05,Kansas,train,ensemble_tree,0.21608693200246534,1
2024-02-12,Kansas,train,ensemble_tree,0.23464078667766855,1
2024-02-19,Kansas,train,ensemble_tree,0.1738042924611969,1
2024-02-26,Kansas,train,ensemble_tree,0.44436868219554,1
2024-03-04,Kansas,train,ensemble_tree,0.08646337570544045,1
2024-03-11,Kansas,train,ensemble_tree,0.16448052815254663,1
2024-03-18,Kansas,train,ensemble_tree,0.28644633622898746,1
2024-03-25,Kansas,train,ensemble_tree,0.1276823802802741,1
2024-04-01,Kansas,train,ensemble_tree,0.3216709612248729,1
2024-04-08,Kansas,train,ensemble_tree,0.24074191994049685,1
2024-04-15,Kansas,train,ensemble_tree,0.32064421718166547,1
2024-04-22,Kansas,train,ensemble_tree,0.18040600672338036,1
2024-04-29,Kansas,train,ensemble_tree,0.5351357021229001,1
2024-05-06,Kansas,train,ensemble_tree,0.09774220440936916,1
2024-05-13,Kansas,train,ensemble_tree,0.14442961456244532,1
2024-05-20,Kansas,train,ensemble_tree,0.4795270544813353,1
2024-05-27,Kansas,train,ensemble_tree,0.2335512575967409,1
2024-06-03,Kansas,train,ensemble_tree,0.39006789730505814,1
2024-06-17,Kansas,train,ensemble_tree,0.29759640059056885,1
2024-06-24,Kansas,train,ensemble_tree,0.3184221236287295,1
2024-07-01,Kansas,train,ensemble_tree,0.38311182144747974,1
2024-07-08,Kansas,train,ensemble_tree,0.8516651091207432,1
2024-07-15,Kansas,train,ensemble_tree,0.1657814096348287,1
2024-07-22,Kansas,train,ensemble_tree,0.5122340149772918,1
2024-07-29,Kansas,train,ensemble_tree,0.10334923025021296,1
2024-08-05,Kansas,train,ensemble_tree,0.29917083306200953,1
2024-08-12,Kansas,train,ensemble_tree,0.20816654674797008,1
2024-08-19,Kansas,train,ensemble_tree,0.11970805084194987,1
2024-08-26,Kansas,train,ensemble_tree,0.21377156813657483,1
2024-09-02,Kansas,train,ensemble_tree,0.21484651932362872,1
2024-09-09,Kansas,train,ensemble_tree,0.08655771948451056,1
2024-09-16,Kansas,train,ensemble_tree,0.28381842536850693,1
2024-09-23,Kansas,train,ensemble_tree,0.44435951292372494,1
2024-09-30,Kansas,train,ensemble_tree,0.3047518700400746,1
2024-10-07,Kansas,train,ensemble_tree,0.22944007585226345,1
2024-10-14,Kansas,train,ensemble_tree,0.33376734001265335,1
2024-10-21,Kansas,train,ensemble_tree,0.24261176315801158,1
2024-10-28,Kansas,train,ensemble_tree,0.47104328521265465,1
2024-11-04,Kansas,train,ensemble_tree,0.1024030167144826,1
2024-11-11,Kansas,train,ensemble_tree,0.3103648011514856,1
2024-11-18,Kansas,train,ensemble_tree,0.30695259672272873,1
2024-11-25,Kansas,train,ensemble_tree,0.42674295615181346,1
2024-12-02,Kansas,train,ensemble_tree,0.12867533417436508,1
2024-12-09,Kansas,train,ensemble_tree,0.2725265365766855,1
2024-12-16,Kansas,train,ensemble_tree,0.10163424075714271,1
2024-12-23,Kansas,train,ensemble_tree,0.5480530388857882,1
2025-01-13,Kansas,train,ensemble_tree,0.708319269098418,1
2025-01-20,Kansas,train,ensemble_tree,0.25317243035570103,1
2025-01-27,Kansas,train,ensemble_tree,0.20574909581206147,1
2025-02-10,Kansas,train,ensemble_tree,0.20695848181427126,1
2025-02-17,Kansas,train,ensemble_tree,0.43104057030144255,1
2025-02-24,Kansas,train,ensemble_tree,0.4859760586144484,1
2025-03-03,Kansas,train,ensemble_tree,0.13572979011910732,1
2025-03-10,Kansas,train,ensemble_tree,0.16646568871878695,1
2025-03-17,Kansas,train,ensemble_tree,0.28433212409484504,1
2025-03-24,Kansas,train,ensemble_tree,0.13648573859232863,1
2025-03-31,Kansas,train,ensemble_tree,0.13132438537321747,1
2025-04-07,Kansas,train,ensemble_tree,0.07265756570966465,1
2025-04-14,Kansas,train,ensemble_tree,0.17609999072055357,1
2025-04-21,Kansas,train,ensemble_tree,0.08104045199817259,1
2025-04-28,Kansas,train,ensemble_tree,0.5840590785235831,1
2025-05-05,Kansas,train,ensemble_tree,0.1666391147303952,1
2025-05-12,Kansas,train,ensemble_tree,0.18835401526373577,1
2025-05-19,Kansas,train,ensemble_tree,0.19656354996266492,1
2025-05-26,Kansas,train,ensemble_tree,0.21015955793766597,1
2025-06-02,Kansas,train,ensemble_tree,0.4325806558250945,1
2025-06-09,Kansas,train,ensemble_tree,0.18676337215425787,1
2025-06-16,Kansas,train,ensemble_tree,0.3854667214510908,1
2025-06-23,Kansas,train,ensemble_tree,0.14233225816527417,1
2025-06-30,Kansas,train,ensemble_tree,0.8327612747721466,1
2025-07-07,Kansas,train,ensemble_tree,0.23249353084417845,1
2025-07-14,Kansas,train,ensemble_tree,0.29862226139092146,1
2025-07-21,Kansas,train,ensemble_tree,0.2923581397016985,1
2025-07-28,Kansas,train,ensemble_tree,0.10550051270707689,1
2025-08-04,Kansas,train,ensemble_tree,0.6171456730154421,1
2025-08-11,Kansas,train,ensemble_tree,0.12374237868024023,1
2025-08-18,Kansas,train,ensemble_tree,0.192526942296514,1
2025-08-25,Kansas,train,ensemble_tree,0.4793384535540413,1
2025-09-01,Kansas,train,ensemble_tree,0.2035989377848937,1
2025-09-08,Kansas,train,ensemble_tree,0.14424098351730197,1
2025-09-15,Kansas,train,ensemble_tree,0.42556865371627856,1
2025-09-22,Kansas,train,ensemble_tree,0.09551761339749261,1
2025-09-29,Kansas,train,ensemble_tree,0.10692025782029112,1
2025-10-06,Kansas,train,ensemble_tree,0.11128084698966932,1
2025-10-13,Kansas,train,ensemble_tree,0.23460792969763997,1
2025-10-20,Kansas,train,ensemble_tree,0.10832068365293472,1
2025-10-27,Kansas,train,ensemble_tree,0.24192585388582524,1
2025-11-03,Kansas,train,ensemble_tree,0.2310336698206866,1
2025-11-10,Kansas,train,ensemble_tree,0.3496133705854598,1
2025-11-17,Kansas,train,ensemble_tree,0.09628445393811873,1
2025-11-24,Kansas,train,ensemble_tree,0.19049367481596635,1
2025-12-01,Kansas,train,ensemble_tree,0.2695982681537781,1
2025-12-08,Kansas,train,ensemble_tree,0.1166751014087322,1
2025-12-15,Kansas,train,ensemble_tree,0.1323128999267654,1
2025-12-22,Kansas,train,ensemble_tree,0.27255249177332147,1
2025-12-29,Kansas,train,ensemble_tree,0.5993678195436992,1
2026-01-05,Kansas,train,ensemble_tree,0.6405727404326611,1
2026-01-12,Kansas,train,ensemble_tree,0.1761871865700176,1
2026-01-19,Kansas,train,ensemble_tree,0.07295766005030986,1
2026-01-26,Kansas,train,ensemble_tree,0.09132760883269637,1
2026-02-02,Kansas,train,ensemble_tree,0.17614417559679027,1
2026-02-09,Kansas,train,ensemble_tree,0.3002358495551099,1
2026-02-16,Kansas,train,ensemble_tree,0.09450853328402846,1
2026-02-23,Kansas,train,ensemble_tree,0.07493738715704716,1
2026-03-02,Kansas,train,ensemble_tree,0.472976327611823,1
2026-03-09,Kansas,train,ensemble_tree,0.09190138548105038,1
2026-03-16,Kansas,train,ensemble_tree,0.07999848197427288,1
2026-03-23,Kansas,train,ensemble_tree,0.25682962478206534,1
2026-03-30,Kansas,train,ensemble_tree,0.06000637722405879,1
2026-04-06,Kansas,train,ensemble_tree,0.16506609108498418,1
2026-04-13,Kansas,train,ensemble_tree,0.1866186352072751,1
2026-04-20,Kansas,train,ensemble_tree,0.2920925045521592,1
2026-04-27,Kansas,train,ensemble_tree,0.37059474446423374,1
2026-05-04,Kansas,train,ensemble_tree,0.09874021201995974,1
2023-05-01,Kentucky,train,ensemble_dl,0.13945252767601488,1
2023-05-08,Kentucky,train,ensemble_dl,0.25936302019619223,1
2023-05-15,Kentucky,train,ensemble_dl,0.4909001482436543,1
2023-05-22,Kentucky,train,ensemble_dl,0.4822277015161697,1
2023-05-29,Kentucky,train,ensemble_dl,0.7929881571379434,1
2023-06-05,Kentucky,train,ensemble_dl,0.1856741667248379,1
2023-06-12,Kentucky,train,ensemble_dl,2.5436470957441024,1
2023-06-19,Kentucky,train,ensemble_dl,0.7398952209730032,1
2023-06-26,Kentucky,train,ensemble_dl,0.436584705512324,1
2023-07-03,Kentucky,train,ensemble_dl,0.3136457010026134,1
2023-07-10,Kentucky,train,ensemble_dl,0.4521297595223981,1
2023-07-17,Kentucky,train,ensemble_dl,0.3292493420115394,1
2023-07-24,Kentucky,train,ensemble_dl,1.704029365916196,1
2023-07-31,Kentucky,train,ensemble_dl,0.36298023678072816,1
2023-08-07,Kentucky,train,ensemble_dl,0.5514280456951087,1
2023-08-14,Kentucky,train,ensemble_dl,0.3567010097278763,1
2023-08-21,Kentucky,train,ensemble_dl,0.15697281165019653,1
2023-08-28,Kentucky,train,ensemble_dl,0.1504484046395449,1
2023-09-04,Kentucky,train,ensemble_dl,0.8466327485891662,1
2023-09-11,Kentucky,train,ensemble_dl,0.3936489438269574,1
2023-09-18,Kentucky,train,ensemble_dl,0.3096587579810875,1
2023-09-25,Kentucky,train,ensemble_dl,0.9950881322931204,1
2023-10-02,Kentucky,train,ensemble_dl,0.5502704279294112,1
2023-10-09,Kentucky,train,ensemble_dl,0.23963379124556997,1
2023-10-16,Kentucky,train,ensemble_dl,0.507345399091624,1
2023-10-23,Kentucky,train,ensemble_dl,0.2571107726487037,1
2023-10-30,Kentucky,train,ensemble_dl,0.8928282520795382,1
2023-11-06,Kentucky,train,ensemble_dl,0.12806147463761108,1
2023-11-13,Kentucky,train,ensemble_dl,0.19480962726185122,1
2023-11-20,Kentucky,train,ensemble_dl,0.3448703987419122,1
2023-11-27,Kentucky,train,ensemble_dl,0.16172488044698333,1
2023-12-04,Kentucky,train,ensemble_dl,0.5290578001478041,1
2023-12-11,Kentucky,train,ensemble_dl,0.8556153182230976,1
2023-12-18,Kentucky,train,ensemble_dl,0.2730167910804351,1
2023-12-25,Kentucky,train,ensemble_dl,1.1148167556660544,1
2024-01-01,Kentucky,train,ensemble_dl,1.6118524944148092,1
2024-01-08,Kentucky,train,ensemble_dl,0.9966434169999228,1
2024-01-15,Kentucky,train,ensemble_dl,0.2368171114376072,1
2024-01-22,Kentucky,train,ensemble_dl,0.3037653856583778,1
2024-01-29,Kentucky,train,ensemble_dl,0.3314794311304418,1
2024-02-05,Kentucky,train,ensemble_dl,0.2699653162430418,1
2024-02-12,Kentucky,train,ensemble_dl,0.2453616787294202,1
2024-02-19,Kentucky,train,ensemble_dl,0.19531180087597114,1
2024-02-26,Kentucky,train,ensemble_dl,0.24478974051668775,1
2024-03-04,Kentucky,train,ensemble_dl,0.21871770877203503,1
2024-03-11,Kentucky,train,ensemble_dl,0.7388884450689521,1
2024-03-18,Kentucky,train,ensemble_dl,1.4963536886946034,1
2024-03-25,Kentucky,train,ensemble_dl,1.1488251076815355,1
2024-04-01,Kentucky,train,ensemble_dl,0.5811085524439727,1
2024-04-08,Kentucky,train,ensemble_dl,0.753038425257461,1
2024-04-15,Kentucky,train,ensemble_dl,0.2188725495661298,1
2024-04-22,Kentucky,train,ensemble_dl,0.5331281495171626,1
2024-04-29,Kentucky,train,ensemble_dl,0.7079889510774219,1
2024-05-06,Kentucky,train,ensemble_dl,0.7588735985791882,1
2024-05-13,Kentucky,train,ensemble_dl,1.122931971410702,1
2024-05-20,Kentucky,train,ensemble_dl,1.0933211607220776,1
2024-05-27,Kentucky,train,ensemble_dl,0.168669200424288,1
2024-06-03,Kentucky,train,ensemble_dl,1.1295450898642885,1
2024-06-10,Kentucky,train,ensemble_dl,0.9428218953044892,1
2024-06-17,Kentucky,train,ensemble_dl,0.34300311157768903,1
2024-06-24,Kentucky,train,ensemble_dl,1.211039479928196,1
2024-07-01,Kentucky,train,ensemble_dl,1.342355052992609,1
2024-07-08,Kentucky,train,ensemble_dl,0.16954278784423807,1
2024-07-15,Kentucky,train,ensemble_dl,0.7707020311608307,1
2024-07-22,Kentucky,train,ensemble_dl,0.8134845836925132,1
2024-07-29,Kentucky,train,ensemble_dl,0.612491561804482,1
2024-08-05,Kentucky,train,ensemble_dl,0.32076735544093565,1
2024-08-12,Kentucky,train,ensemble_dl,0.6842157698891458,1
2024-08-19,Kentucky,train,ensemble_dl,1.534290542604212,1
2024-08-26,Kentucky,train,ensemble_dl,0.5174963856189614,1
2024-09-02,Kentucky,train,ensemble_dl,0.24030255013559865,1
2024-09-09,Kentucky,train,ensemble_dl,0.7118933293147734,1
2024-09-16,Kentucky,train,ensemble_dl,1.1728677552485456,1
2024-09-23,Kentucky,train,ensemble_dl,0.13911002431364264,1
2024-09-30,Kentucky,train,ensemble_dl,0.1583849143761912,1
2024-10-07,Kentucky,train,ensemble_dl,0.7723302844834001,1
2024-10-14,Kentucky,train,ensemble_dl,0.5988501654787166,1
2024-10-21,Kentucky,train,ensemble_dl,0.49188437346321173,1
2024-10-28,Kentucky,train,ensemble_dl,0.3668075048083526,1
2024-11-04,Kentucky,train,ensemble_dl,0.3701755240356405,1
2024-11-11,Kentucky,train,ensemble_dl,0.2613857042137457,1
2024-11-18,Kentucky,train,ensemble_dl,0.28012515601092,1
2024-11-25,Kentucky,train,ensemble_dl,0.7309229888209953,1
2024-12-02,Kentucky,train,ensemble_dl,0.285677799642094,1
2024-12-09,Kentucky,train,ensemble_dl,0.1244146658183775,1
2024-12-16,Kentucky,train,ensemble_dl,0.2252955806655916,1
2024-12-23,Kentucky,train,ensemble_dl,0.6359581692876671,1
2025-01-06,Kentucky,train,ensemble_dl,1.0193157771784127,1
2025-01-13,Kentucky,train,ensemble_dl,0.40123006186312016,1
2025-01-20,Kentucky,train,ensemble_dl,0.251330912461226,1
2025-01-27,Kentucky,train,ensemble_dl,0.3376364355286336,1
2025-02-03,Kentucky,train,ensemble_dl,0.6430852421924764,1
2025-02-10,Kentucky,train,ensemble_dl,0.33420978977856525,1
2025-02-17,Kentucky,train,ensemble_dl,0.11192758449068735,1
2025-02-24,Kentucky,train,ensemble_dl,0.12136594080831296,1
2025-03-03,Kentucky,train,ensemble_dl,2.368643624164385,1
2025-03-10,Kentucky,train,ensemble_dl,0.1659055573387157,1
2025-03-17,Kentucky,train,ensemble_dl,0.12548051982128436,1
2025-03-24,Kentucky,train,ensemble_dl,0.30968422311022614,1
2025-03-31,Kentucky,train,ensemble_dl,0.39534465765968824,1
2025-04-07,Kentucky,train,ensemble_dl,0.26299005602704467,1
2025-04-14,Kentucky,train,ensemble_dl,0.2579718129929958,1
2025-04-21,Kentucky,train,ensemble_dl,0.1385569071395003,1
2025-04-28,Kentucky,train,ensemble_dl,0.5353574480244935,1
2025-05-05,Kentucky,train,ensemble_dl,0.2705483467565052,1
2025-05-12,Kentucky,train,ensemble_dl,0.10105364029826829,1
2025-05-19,Kentucky,train,ensemble_dl,0.10530772257453465,1
2025-05-26,Kentucky,train,ensemble_dl,0.19235467344549995,1
2025-06-02,Kentucky,train,ensemble_dl,0.6221709050916394,1
2025-06-09,Kentucky,train,ensemble_dl,0.6890281683544397,1
2025-06-16,Kentucky,train,ensemble_dl,0.20101895460677968,1
2025-06-23,Kentucky,train,ensemble_dl,0.0947893542252994,1
2025-06-30,Kentucky,train,ensemble_dl,0.27879001752256105,1
2025-07-07,Kentucky,train,ensemble_dl,0.3703896587657354,1
2025-07-14,Kentucky,train,ensemble_dl,0.3429369312627853,1
2025-07-21,Kentucky,train,ensemble_dl,0.9543473385061265,1
2025-07-28,Kentucky,train,ensemble_dl,0.3513544875239023,1
2025-08-04,Kentucky,train,ensemble_dl,0.14894967422869906,1
2025-08-11,Kentucky,train,ensemble_dl,0.12387606107385958,1
2025-08-18,Kentucky,train,ensemble_dl,0.12965641752926116,1
2025-08-25,Kentucky,train,ensemble_dl,0.1216230160611113,1
2025-09-01,Kentucky,train,ensemble_dl,0.1875695582833038,1
2025-09-08,Kentucky,train,ensemble_dl,0.7595710094510709,1
2025-09-15,Kentucky,train,ensemble_dl,0.2853003028756059,1
2025-09-22,Kentucky,train,ensemble_dl,0.322222372153983,1
2025-09-29,Kentucky,train,ensemble_dl,0.29544457124458223,1
2025-10-06,Kentucky,train,ensemble_dl,0.076902807764102,1
2025-10-13,Kentucky,train,ensemble_dl,0.10101365028049096,1
2025-10-20,Kentucky,train,ensemble_dl,0.11027755637995756,1
2025-10-27,Kentucky,train,ensemble_dl,0.3439552999622004,1
2025-11-03,Kentucky,train,ensemble_dl,0.4805942544572826,1
2025-11-10,Kentucky,train,ensemble_dl,0.20753636033277365,1
2025-11-17,Kentucky,train,ensemble_dl,0.20335433656825583,1
2025-11-24,Kentucky,train,ensemble_dl,0.447167164986561,1
2025-12-01,Kentucky,train,ensemble_dl,0.3210217456778017,1
2025-12-08,Kentucky,train,ensemble_dl,0.3929436198707263,1
2025-12-15,Kentucky,train,ensemble_dl,0.38382210925067645,1
2025-12-22,Kentucky,train,ensemble_dl,0.10767913553389301,1
2025-12-29,Kentucky,train,ensemble_dl,0.27263595912667077,1
2026-01-05,Kentucky,train,ensemble_dl,0.2257957747467799,1
2026-01-12,Kentucky,train,ensemble_dl,0.5358831176579378,1
2026-01-19,Kentucky,train,ensemble_dl,0.4715632041040844,1
2026-01-26,Kentucky,train,ensemble_dl,0.30934818715751916,1
2026-02-02,Kentucky,train,ensemble_dl,0.22591987415061507,1
2026-02-09,Kentucky,train,ensemble_dl,0.08245096800197567,1
2026-02-16,Kentucky,train,ensemble_dl,0.1355495646380437,1
2026-02-23,Kentucky,train,ensemble_dl,0.8595683153043575,1
2026-03-02,Kentucky,train,ensemble_dl,0.22957332659679694,1
2026-03-09,Kentucky,train,ensemble_dl,0.12275716476118148,1
2026-03-16,Kentucky,train,ensemble_dl,0.11046107013904431,1
2026-03-23,Kentucky,train,ensemble_dl,0.10000359160744461,1
2026-03-30,Kentucky,train,ensemble_dl,0.09837738220693097,1
2026-04-06,Kentucky,train,ensemble_dl,0.33437745028308835,1
2026-04-13,Kentucky,train,ensemble_dl,0.11503184458953059,1
2026-04-20,Kentucky,train,ensemble_dl,0.062106177896420846,1
2026-04-27,Kentucky,train,ensemble_dl,0.09304108850479613,1
2022-01-03,Kentucky,train,ensemble_tree,1.334880726497966,1
2022-01-10,Kentucky,train,ensemble_tree,0.2753228857735554,1
2022-02-21,Kentucky,train,ensemble_tree,0.4101930728643333,1
2022-02-28,Kentucky,train,ensemble_tree,0.7678934082533337,1
2022-03-07,Kentucky,train,ensemble_tree,0.4608189838790768,1
2022-03-14,Kentucky,train,ensemble_tree,1.3429490380581424,1
2022-03-21,Kentucky,train,ensemble_tree,0.21908715427753167,1
2022-03-28,Kentucky,train,ensemble_tree,0.5649578856748861,1
2022-04-04,Kentucky,train,ensemble_tree,0.37035725636779365,1
2022-04-11,Kentucky,train,ensemble_tree,0.11783116044104854,1
2022-04-18,Kentucky,train,ensemble_tree,0.1308687858110758,1
2022-04-25,Kentucky,train,ensemble_tree,0.22934122235865853,1
2022-05-02,Kentucky,train,ensemble_tree,0.3367734705660814,1
2022-05-09,Kentucky,train,ensemble_tree,0.09812048356097347,1
2022-05-16,Kentucky,train,ensemble_tree,1.0479241009453089,1
2022-05-23,Kentucky,train,ensemble_tree,0.6567589638078014,1
2022-05-30,Kentucky,train,ensemble_tree,1.0007758106050193,1
2022-06-06,Kentucky,train,ensemble_tree,0.5527630306636363,1
2022-06-13,Kentucky,train,ensemble_tree,0.16602103243598895,1
2022-06-20,Kentucky,train,ensemble_tree,1.2410706093911825,1
2022-06-27,Kentucky,train,ensemble_tree,0.3353233098428352,1
2022-07-04,Kentucky,train,ensemble_tree,0.13506366864001298,1
2022-07-11,Kentucky,train,ensemble_tree,0.6326840134964655,1
2022-07-18,Kentucky,train,ensemble_tree,0.17182155048628686,1
2022-07-25,Kentucky,train,ensemble_tree,0.3657483677178175,1
2022-08-01,Kentucky,train,ensemble_tree,0.12585056271360867,1
2022-08-08,Kentucky,train,ensemble_tree,0.12345231697386877,1
2022-08-15,Kentucky,train,ensemble_tree,0.1658412449554593,1
2022-08-22,Kentucky,train,ensemble_tree,0.09875498401682554,1
2022-08-29,Kentucky,train,ensemble_tree,0.11405530113528783,1
2022-09-05,Kentucky,train,ensemble_tree,0.2777381993918933,1
2022-09-12,Kentucky,train,ensemble_tree,0.7520171923231346,1
2022-09-19,Kentucky,train,ensemble_tree,0.12060821447282188,1
2022-09-26,Kentucky,train,ensemble_tree,0.13613853665891582,1
2022-10-03,Kentucky,train,ensemble_tree,0.4524888441680857,1
2022-10-10,Kentucky,train,ensemble_tree,0.11830745006835312,1
2022-10-17,Kentucky,train,ensemble_tree,0.143672916537633,1
2022-10-24,Kentucky,train,ensemble_tree,0.37866076447613545,1
2022-10-31,Kentucky,train,ensemble_tree,0.11909852740124272,1
2022-11-07,Kentucky,train,ensemble_tree,0.45932099067178406,1
2022-11-14,Kentucky,train,ensemble_tree,0.50599396811289,1
2022-11-21,Kentucky,train,ensemble_tree,0.30245638606993375,1
2022-11-28,Kentucky,train,ensemble_tree,0.12396646982614301,1
2022-12-05,Kentucky,train,ensemble_tree,0.3355779715752239,1
2022-12-12,Kentucky,train,ensemble_tree,0.32904956239147737,1
2022-12-19,Kentucky,train,ensemble_tree,0.2433260699676901,1
2022-12-26,Kentucky,train,ensemble_tree,0.5079754004560786,1
2023-01-02,Kentucky,train,ensemble_tree,0.6707629694295729,1
2023-01-09,Kentucky,train,ensemble_tree,0.13151310256675489,1
2023-01-16,Kentucky,train,ensemble_tree,0.5156434890092066,1
2023-01-23,Kentucky,train,ensemble_tree,0.11753678291287824,1
2023-01-30,Kentucky,train,ensemble_tree,0.2311496716733188,1
2023-02-06,Kentucky,train,ensemble_tree,0.2507116613533184,1
2023-02-13,Kentucky,train,ensemble_tree,0.5688196864839324,1
2023-02-20,Kentucky,train,ensemble_tree,0.285614110878323,1
2023-02-27,Kentucky,train,ensemble_tree,0.1864234286259234,1
2023-03-06,Kentucky,train,ensemble_tree,0.8536217074449003,1
2023-03-13,Kentucky,train,ensemble_tree,0.1312250625423278,1
2023-03-20,Kentucky,train,ensemble_tree,0.17979359549628082,1
2023-03-27,Kentucky,train,ensemble_tree,0.3477651945373434,1
2023-04-03,Kentucky,train,ensemble_tree,0.16375922163908105,1
2023-04-10,Kentucky,train,ensemble_tree,0.33063679885145875,1
2023-04-17,Kentucky,train,ensemble_tree,0.5431526001395073,1
2023-04-24,Kentucky,train,ensemble_tree,0.3528421922699631,1
2023-05-01,Kentucky,train,ensemble_tree,0.16939955030553663,1
2023-05-08,Kentucky,train,ensemble_tree,0.17459868328652006,1
2023-05-15,Kentucky,train,ensemble_tree,0.3738842433032676,1
2023-05-22,Kentucky,train,ensemble_tree,0.33919657714047763,1
2023-05-29,Kentucky,train,ensemble_tree,0.987423844097449,1
2023-06-05,Kentucky,train,ensemble_tree,0.11643945503401798,1
2023-06-12,Kentucky,train,ensemble_tree,1.936420873205851,1
2023-06-19,Kentucky,train,ensemble_tree,0.9146855987672322,1
2023-06-26,Kentucky,train,ensemble_tree,0.2310452946860917,1
2023-07-03,Kentucky,train,ensemble_tree,0.4953011116286155,1
2023-07-10,Kentucky,train,ensemble_tree,0.39432159516584314,1
2023-07-17,Kentucky,train,ensemble_tree,0.20215494856266014,1
2023-07-24,Kentucky,train,ensemble_tree,2.7099958035469034,1
2023-07-31,Kentucky,train,ensemble_tree,0.40921562199505446,1
2023-08-07,Kentucky,train,ensemble_tree,0.3073221440694747,1
2023-08-14,Kentucky,train,ensemble_tree,0.45688609216206616,1
2023-08-21,Kentucky,train,ensemble_tree,0.18186039289970987,1
2023-08-28,Kentucky,train,ensemble_tree,0.14337237375368897,1
2023-09-04,Kentucky,train,ensemble_tree,0.422577418493131,1
2023-09-11,Kentucky,train,ensemble_tree,0.49742359985874957,1
2023-09-18,Kentucky,train,ensemble_tree,0.415567816001796,1
2023-09-25,Kentucky,train,ensemble_tree,0.8043726186259469,1
2023-10-02,Kentucky,train,ensemble_tree,0.6921066066999041,1
2023-10-09,Kentucky,train,ensemble_tree,0.13966748018941658,1
2023-10-16,Kentucky,train,ensemble_tree,0.4532275070693088,1
2023-10-23,Kentucky,train,ensemble_tree,0.28557137960435003,1
2023-10-30,Kentucky,train,ensemble_tree,0.8143083563334298,1
2023-11-06,Kentucky,train,ensemble_tree,0.1920952096222052,1
2023-11-13,Kentucky,train,ensemble_tree,0.13515363921346982,1
2023-11-20,Kentucky,train,ensemble_tree,0.2203962865858341,1
2023-11-27,Kentucky,train,ensemble_tree,0.1767966856010248,1
2023-12-04,Kentucky,train,ensemble_tree,0.5215840747428747,1
2023-12-11,Kentucky,train,ensemble_tree,0.6838666692359167,1
2023-12-18,Kentucky,train,ensemble_tree,0.3790103690440863,1
2023-12-25,Kentucky,train,ensemble_tree,1.2022072935525208,1
2024-01-01,Kentucky,train,ensemble_tree,1.338967800978412,1
2024-01-08,Kentucky,train,ensemble_tree,0.5850802637258269,1
2024-01-15,Kentucky,train,ensemble_tree,0.5213542064566316,1
2024-01-22,Kentucky,train,ensemble_tree,0.14472186606823811,1
2024-01-29,Kentucky,train,ensemble_tree,0.5705556054003647,1
2024-02-05,Kentucky,train,ensemble_tree,0.2994927759730844,1
2024-02-12,Kentucky,train,ensemble_tree,0.27714649781690404,1
2024-02-19,Kentucky,train,ensemble_tree,0.181132372033026,1
2024-02-26,Kentucky,train,ensemble_tree,0.2816456395682762,1
2024-03-04,Kentucky,train,ensemble_tree,0.09786610837504295,1
2024-03-11,Kentucky,train,ensemble_tree,0.5930402519235862,1
2024-03-18,Kentucky,train,ensemble_tree,1.801083616240694,1
2024-03-25,Kentucky,train,ensemble_tree,1.1531294987168976,1
2024-04-01,Kentucky,train,ensemble_tree,0.5265019349535461,1
2024-04-08,Kentucky,train,ensemble_tree,0.7081950613228364,1
2024-04-15,Kentucky,train,ensemble_tree,0.2536707262176432,1
2024-04-22,Kentucky,train,ensemble_tree,0.3677471599593652,1
2024-04-29,Kentucky,train,ensemble_tree,0.7237845242601205,1
2024-05-06,Kentucky,train,ensemble_tree,0.38132646307374146,1
2024-05-13,Kentucky,train,ensemble_tree,1.1465591906413029,1
2024-05-20,Kentucky,train,ensemble_tree,0.9005577262707319,1
2024-05-27,Kentucky,train,ensemble_tree,0.2425542417623334,1
2024-06-03,Kentucky,train,ensemble_tree,0.7800786600944501,1
2024-06-10,Kentucky,train,ensemble_tree,0.8445002388892021,1
2024-06-17,Kentucky,train,ensemble_tree,0.19898631559032867,1
2024-06-24,Kentucky,train,ensemble_tree,1.0143042886723783,1
2024-07-01,Kentucky,train,ensemble_tree,1.7548954423005247,1
2024-07-08,Kentucky,train,ensemble_tree,0.12436069128279233,1
2024-07-15,Kentucky,train,ensemble_tree,0.5518087752443567,1
2024-07-22,Kentucky,train,ensemble_tree,0.7537457973804672,1
2024-07-29,Kentucky,train,ensemble_tree,0.5180219852715521,1
2024-08-05,Kentucky,train,ensemble_tree,0.20897279349022332,1
2024-08-12,Kentucky,train,ensemble_tree,0.5882282276294974,1
2024-08-19,Kentucky,train,ensemble_tree,1.2800420473033625,1
2024-08-26,Kentucky,train,ensemble_tree,0.14533639287023914,1
2024-09-02,Kentucky,train,ensemble_tree,0.4494447892032878,1
2024-09-09,Kentucky,train,ensemble_tree,0.3487778453077676,1
2024-09-16,Kentucky,train,ensemble_tree,1.3560114635937675,1
2024-09-23,Kentucky,train,ensemble_tree,0.2156821712369934,1
2024-09-30,Kentucky,train,ensemble_tree,0.15704192644082207,1
2024-10-07,Kentucky,train,ensemble_tree,0.5447098369746061,1
